epoch,step,train_acc,train_loss,val_acc,val_loss
15,495,,,0.5774099230766296,0.6853469610214233
15,495,,,0.5754625201225281,0.6851025819778442
15,495,,,0.5705939531326294,0.6853272318840027
15,495,,,0.5735151171684265,0.6855500936508179
15,495,,,0.572541356086731,0.6854950189590454
15,495,,,0.5783836245536804,0.6856083869934082
15,495,,,0.5735151171684265,0.6850315928459167
15,495,,,0.5744888186454773,0.6858160495758057
15,495,,,0.5696202516555786,0.6852250099182129
15,495,,,0.572541356086731,0.6855019927024841
15,495,,,0.5744888186454773,0.6853458285331726
15,495,,,0.5735151171684265,0.6857665181159973
15,495,,,0.5696202516555786,0.6858364343643188
15,495,,,0.5715676546096802,0.6853733658790588
15,495,,,0.572541356086731,0.6850581765174866
15,495,,,0.5628042817115784,0.685786783695221
15,495,,,0.5735151171684265,0.6853489875793457
15,495,,,0.5735151171684265,0.685441792011261
15,495,,,0.572541356086731,0.6849761009216309
15,495,,,0.572541356086731,0.6861578226089478
15,495,,,0.5696202516555786,0.6856149435043335
15,495,,,0.572541356086731,0.6856702566146851
15,495,,,0.5696202516555786,0.6856943964958191
15,495,,,0.5696202516555786,0.6852707862854004
15,495,,,0.5696202516555786,0.6856165528297424
15,495,,,0.5657253861427307,0.6854812502861023
15,495,,,0.5744888186454773,0.6854557991027832
15,495,,,0.5696202516555786,0.6857023239135742
15,495,,,0.567672848701477,0.684779703617096
15,495,,,0.5744888186454773,0.6856219172477722
15,495,,,0.5696202516555786,0.6859306693077087
15,495,,,0.5686465501785278,0.6852124929428101
15,495,,,0.5686465501785278,0.6854783296585083
15,495,,,0.5744888186454773,0.685949444770813
